,param_max_depth,param_min_child_weight,split,accuracy,dataset
1032,9,2,2,0.5857142857142857,left_240x40_fixed
1033,9,2,3,0.5645933014354066,left_240x40_fixed
1034,9,2,4,0.6267942583732058,left_240x40_fixed
1035,9,3,0,0.6333333333333333,left_240x40_fixed
1036,9,3,1,0.638095238095238,left_240x40_fixed
1037,9,3,2,0.5619047619047619,left_240x40_fixed
1038,9,3,3,0.5980861244019139,left_240x40_fixed
1039,9,3,4,0.6220095693779905,left_240x40_fixed
1040,9,4,0,0.6095238095238096,left_240x40_fixed
1041,9,4,1,0.6238095238095238,left_240x40_fixed
1042,9,4,2,0.5571428571428572,left_240x40_fixed
1043,9,4,3,0.5980861244019139,left_240x40_fixed
1044,9,4,4,0.6220095693779905,left_240x40_fixed
1045,9,5,0,0.6142857142857143,left_240x40_fixed
1046,9,5,1,0.6333333333333333,left_240x40_fixed
1047,9,5,2,0.5619047619047619,left_240x40_fixed
1048,9,5,3,0.583732057416268,left_240x40_fixed
1049,9,5,4,0.6363636363636364,left_240x40_fixed
1050,3,0.0,0,0.5673076923076923,right_240x20
1051,3,0.0,1,0.6105769230769231,right_240x20
1052,3,0.0,2,0.5769230769230769,right_240x20
1053,3,0.0,3,0.6009615384615384,right_240x20
1054,3,0.0,4,0.6298076923076923,right_240x20
1055,3,0.2,0,0.5769230769230769,right_240x20
1056,3,0.2,1,0.6153846153846154,right_240x20
1057,3,0.2,2,0.5769230769230769,right_240x20
1058,3,0.2,3,0.6057692307692307,right_240x20
1059,3,0.2,4,0.6298076923076923,right_240x20
1060,3,0.4,0,0.5576923076923077,right_240x20
1061,3,0.4,1,0.6009615384615384,right_240x20
1062,3,0.4,2,0.5625,right_240x20
1063,3,0.4,3,0.6153846153846154,right_240x20
1064,3,0.4,4,0.6442307692307693,right_240x20
1065,3,0.6000000000000001,0,0.5817307692307693,right_240x20
1066,3,0.6000000000000001,1,0.6153846153846154,right_240x20
1067,3,0.6000000000000001,2,0.5721153846153846,right_240x20
1068,3,0.6000000000000001,3,0.6346153846153846,right_240x20
1069,3,0.6000000000000001,4,0.6105769230769231,right_240x20
1070,3,0.8,0,0.5769230769230769,right_240x20
1071,3,0.8,1,0.625,right_240x20
1072,3,0.8,2,0.5528846153846154,right_240x20
1073,3,0.8,3,0.5961538461538461,right_240x20
1074,3,0.8,4,0.6298076923076923,right_240x20
1075,3,1,0,0.5673076923076923,right_240x20
1076,3,1,1,0.5961538461538461,right_240x20
1077,3,1,2,0.5721153846153846,right_240x20
1078,3,1,3,0.6153846153846154,right_240x20
1079,3,1,4,0.6153846153846154,right_240x20
1080,3,2,0,0.5528846153846154,right_240x20
1081,3,2,1,0.625,right_240x20
1082,3,2,2,0.5817307692307693,right_240x20
1083,3,2,3,0.6201923076923077,right_240x20
1084,3,2,4,0.6201923076923077,right_240x20
1085,3,3,0,0.5625,right_240x20
1086,3,3,1,0.6057692307692307,right_240x20
1087,3,3,2,0.5576923076923077,right_240x20
1088,3,3,3,0.6153846153846154,right_240x20
1089,3,3,4,0.6009615384615384,right_240x20
1090,3,4,0,0.5721153846153846,right_240x20
1091,3,4,1,0.6298076923076923,right_240x20
1092,3,4,2,0.5625,right_240x20
1093,3,4,3,0.6201923076923077,right_240x20
1094,3,4,4,0.6201923076923077,right_240x20
1095,3,5,0,0.5384615384615384,right_240x20
1096,3,5,1,0.6201923076923077,right_240x20
1097,3,5,2,0.5865384615384616,right_240x20
1098,3,5,3,0.6105769230769231,right_240x20
1099,3,5,4,0.6201923076923077,right_240x20
1100,4,0.0,0,0.5480769230769231,right_240x20
1101,4,0.0,1,0.6394230769230769,right_240x20
1102,4,0.0,2,0.6105769230769231,right_240x20
1103,4,0.0,3,0.5865384615384616,right_240x20
1104,4,0.0,4,0.6153846153846154,right_240x20
1105,4,0.2,0,0.5336538461538461,right_240x20
1106,4,0.2,1,0.625,right_240x20
1107,4,0.2,2,0.6009615384615384,right_240x20
1108,4,0.2,3,0.6298076923076923,right_240x20
1109,4,0.2,4,0.6298076923076923,right_240x20
1110,4,0.4,0,0.5576923076923077,right_240x20
1111,4,0.4,1,0.6490384615384616,right_240x20
1112,4,0.4,2,0.5913461538461539,right_240x20
1113,4,0.4,3,0.6009615384615384,right_240x20
1114,4,0.4,4,0.6394230769230769,right_240x20
1115,4,0.6000000000000001,0,0.5625,right_240x20
1116,4,0.6000000000000001,1,0.6201923076923077,right_240x20
1117,4,0.6000000000000001,2,0.5721153846153846,right_240x20
1118,4,0.6000000000000001,3,0.6057692307692307,right_240x20
1119,4,0.6000000000000001,4,0.6346153846153846,right_240x20
1120,4,0.8,0,0.5432692307692307,right_240x20
1121,4,0.8,1,0.6298076923076923,right_240x20
1122,4,0.8,2,0.5769230769230769,right_240x20
1123,4,0.8,3,0.6057692307692307,right_240x20
1124,4,0.8,4,0.6201923076923077,right_240x20
1125,4,1,0,0.5576923076923077,right_240x20
1126,4,1,1,0.6394230769230769,right_240x20
1127,4,1,2,0.6009615384615384,right_240x20
1128,4,1,3,0.5865384615384616,right_240x20
1129,4,1,4,0.6346153846153846,right_240x20
1130,4,2,0,0.5576923076923077,right_240x20
1131,4,2,1,0.6346153846153846,right_240x20
1132,4,2,2,0.5769230769230769,right_240x20
1133,4,2,3,0.5865384615384616,right_240x20
1134,4,2,4,0.6009615384615384,right_240x20
1135,4,3,0,0.5576923076923077,right_240x20
1136,4,3,1,0.5961538461538461,right_240x20
1137,4,3,2,0.5769230769230769,right_240x20
1138,4,3,3,0.5625,right_240x20
1139,4,3,4,0.6105769230769231,right_240x20
1140,4,4,0,0.5480769230769231,right_240x20
1141,4,4,1,0.6346153846153846,right_240x20
1142,4,4,2,0.5817307692307693,right_240x20
1143,4,4,3,0.6201923076923077,right_240x20
1144,4,4,4,0.6394230769230769,right_240x20
1145,4,5,0,0.5721153846153846,right_240x20
1146,4,5,1,0.6201923076923077,right_240x20
1147,4,5,2,0.5961538461538461,right_240x20
1148,4,5,3,0.6298076923076923,right_240x20
1149,4,5,4,0.6298076923076923,right_240x20
1150,5,0.0,0,0.5721153846153846,right_240x20
1151,5,0.0,1,0.6153846153846154,right_240x20
1152,5,0.0,2,0.5913461538461539,right_240x20
1153,5,0.0,3,0.6153846153846154,right_240x20
1154,5,0.0,4,0.6538461538461539,right_240x20
1155,5,0.2,0,0.5961538461538461,right_240x20
1156,5,0.2,1,0.6298076923076923,right_240x20
1157,5,0.2,2,0.5865384615384616,right_240x20
1158,5,0.2,3,0.625,right_240x20
1159,5,0.2,4,0.6586538461538461,right_240x20
1160,5,0.4,0,0.5769230769230769,right_240x20
1161,5,0.4,1,0.6009615384615384,right_240x20
1162,5,0.4,2,0.5961538461538461,right_240x20
1163,5,0.4,3,0.6201923076923077,right_240x20
1164,5,0.4,4,0.6490384615384616,right_240x20
1165,5,0.6000000000000001,0,0.5913461538461539,right_240x20
1166,5,0.6000000000000001,1,0.6538461538461539,right_240x20
1167,5,0.6000000000000001,2,0.5865384615384616,right_240x20
1168,5,0.6000000000000001,3,0.6105769230769231,right_240x20
1169,5,0.6000000000000001,4,0.6490384615384616,right_240x20
1170,5,0.8,0,0.5817307692307693,right_240x20
1171,5,0.8,1,0.6490384615384616,right_240x20
1172,5,0.8,2,0.6009615384615384,right_240x20
1173,5,0.8,3,0.6057692307692307,right_240x20
1174,5,0.8,4,0.6394230769230769,right_240x20
1175,5,1,0,0.5721153846153846,right_240x20
1176,5,1,1,0.6442307692307693,right_240x20
1177,5,1,2,0.6153846153846154,right_240x20
1178,5,1,3,0.6442307692307693,right_240x20
1179,5,1,4,0.625,right_240x20
1180,5,2,0,0.5913461538461539,right_240x20
1181,5,2,1,0.5961538461538461,right_240x20
1182,5,2,2,0.5769230769230769,right_240x20
1183,5,2,3,0.625,right_240x20
1184,5,2,4,0.6394230769230769,right_240x20
1185,5,3,0,0.5673076923076923,right_240x20
1186,5,3,1,0.6009615384615384,right_240x20
1187,5,3,2,0.5865384615384616,right_240x20
1188,5,3,3,0.6298076923076923,right_240x20
1189,5,3,4,0.6057692307692307,right_240x20
1190,5,4,0,0.5961538461538461,right_240x20
1191,5,4,1,0.6153846153846154,right_240x20
1192,5,4,2,0.5721153846153846,right_240x20
1193,5,4,3,0.6394230769230769,right_240x20
1194,5,4,4,0.6153846153846154,right_240x20
1195,5,5,0,0.5721153846153846,right_240x20
1196,5,5,1,0.6009615384615384,right_240x20
1197,5,5,2,0.5817307692307693,right_240x20
1198,5,5,3,0.625,right_240x20
1199,5,5,4,0.6442307692307693,right_240x20
1200,6,0.0,0,0.5480769230769231,right_240x20
1201,6,0.0,1,0.5961538461538461,right_240x20
1202,6,0.0,2,0.6153846153846154,right_240x20
1203,6,0.0,3,0.6201923076923077,right_240x20
1204,6,0.0,4,0.6153846153846154,right_240x20
1205,6,0.2,0,0.5673076923076923,right_240x20
1206,6,0.2,1,0.5913461538461539,right_240x20
1207,6,0.2,2,0.6057692307692307,right_240x20
1208,6,0.2,3,0.6153846153846154,right_240x20
1209,6,0.2,4,0.6057692307692307,right_240x20
1210,6,0.4,0,0.5625,right_240x20
1211,6,0.4,1,0.625,right_240x20
1212,6,0.4,2,0.5961538461538461,right_240x20
1213,6,0.4,3,0.6201923076923077,right_240x20
1214,6,0.4,4,0.5721153846153846,right_240x20
1215,6,0.6000000000000001,0,0.5673076923076923,right_240x20
1216,6,0.6000000000000001,1,0.6009615384615384,right_240x20
1217,6,0.6000000000000001,2,0.5625,right_240x20
1218,6,0.6000000000000001,3,0.6105769230769231,right_240x20
1219,6,0.6000000000000001,4,0.6201923076923077,right_240x20
1220,6,0.8,0,0.5817307692307693,right_240x20
1221,6,0.8,1,0.6057692307692307,right_240x20
1222,6,0.8,2,0.5865384615384616,right_240x20
1223,6,0.8,3,0.6009615384615384,right_240x20
1224,6,0.8,4,0.6153846153846154,right_240x20
1225,6,1,0,0.5240384615384616,right_240x20
1226,6,1,1,0.6009615384615384,right_240x20
1227,6,1,2,0.6105769230769231,right_240x20
1228,6,1,3,0.6298076923076923,right_240x20
1229,6,1,4,0.6153846153846154,right_240x20
1230,6,2,0,0.5769230769230769,right_240x20
1231,6,2,1,0.6105769230769231,right_240x20
1232,6,2,2,0.5769230769230769,right_240x20
1233,6,2,3,0.6153846153846154,right_240x20
1234,6,2,4,0.6490384615384616,right_240x20
1235,6,3,0,0.6009615384615384,right_240x20
1236,6,3,1,0.6009615384615384,right_240x20
1237,6,3,2,0.6057692307692307,right_240x20
1238,6,3,3,0.6057692307692307,right_240x20
1239,6,3,4,0.6538461538461539,right_240x20
1240,6,4,0,0.5961538461538461,right_240x20
1241,6,4,1,0.6346153846153846,right_240x20
1242,6,4,2,0.5961538461538461,right_240x20
1243,6,4,3,0.6201923076923077,right_240x20
1244,6,4,4,0.6201923076923077,right_240x20
1245,6,5,0,0.5817307692307693,right_240x20
1246,6,5,1,0.6201923076923077,right_240x20
1247,6,5,2,0.5865384615384616,right_240x20
1248,6,5,3,0.6298076923076923,right_240x20
1249,6,5,4,0.6538461538461539,right_240x20
1250,7,0.0,0,0.5625,right_240x20
1251,7,0.0,1,0.6057692307692307,right_240x20
1252,7,0.0,2,0.6009615384615384,right_240x20
1253,7,0.0,3,0.6201923076923077,right_240x20
1254,7,0.0,4,0.6105769230769231,right_240x20
1255,7,0.2,0,0.5384615384615384,right_240x20
1256,7,0.2,1,0.625,right_240x20
1257,7,0.2,2,0.5913461538461539,right_240x20
1258,7,0.2,3,0.6298076923076923,right_240x20
1259,7,0.2,4,0.6105769230769231,right_240x20
1260,7,0.4,0,0.5625,right_240x20
1261,7,0.4,1,0.6009615384615384,right_240x20
1262,7,0.4,2,0.5769230769230769,right_240x20
1263,7,0.4,3,0.625,right_240x20
1264,7,0.4,4,0.6298076923076923,right_240x20
1265,7,0.6000000000000001,0,0.5673076923076923,right_240x20
1266,7,0.6000000000000001,1,0.6153846153846154,right_240x20
1267,7,0.6000000000000001,2,0.5865384615384616,right_240x20
1268,7,0.6000000000000001,3,0.625,right_240x20
1269,7,0.6000000000000001,4,0.6009615384615384,right_240x20
1270,7,0.8,0,0.5817307692307693,right_240x20
1271,7,0.8,1,0.5961538461538461,right_240x20
1272,7,0.8,2,0.6009615384615384,right_240x20
1273,7,0.8,3,0.5913461538461539,right_240x20
1274,7,0.8,4,0.6538461538461539,right_240x20
1275,7,1,0,0.5769230769230769,right_240x20
1276,7,1,1,0.625,right_240x20
1277,7,1,2,0.6057692307692307,right_240x20
1278,7,1,3,0.6201923076923077,right_240x20
1279,7,1,4,0.6346153846153846,right_240x20
1280,7,2,0,0.5625,right_240x20
1281,7,2,1,0.625,right_240x20
1282,7,2,2,0.6057692307692307,right_240x20
1283,7,2,3,0.625,right_240x20
1284,7,2,4,0.6201923076923077,right_240x20
1285,7,3,0,0.6105769230769231,right_240x20
1286,7,3,1,0.6153846153846154,right_240x20
1287,7,3,2,0.6057692307692307,right_240x20
1288,7,3,3,0.6105769230769231,right_240x20
1289,7,3,4,0.6298076923076923,right_240x20
1290,7,4,0,0.5480769230769231,right_240x20
1291,7,4,1,0.6057692307692307,right_240x20
1292,7,4,2,0.5384615384615384,right_240x20
1293,7,4,3,0.6394230769230769,right_240x20
1294,7,4,4,0.6105769230769231,right_240x20
1295,7,5,0,0.5625,right_240x20
1296,7,5,1,0.6201923076923077,right_240x20
1297,7,5,2,0.5769230769230769,right_240x20
1298,7,5,3,0.6105769230769231,right_240x20
1299,7,5,4,0.6009615384615384,right_240x20
1300,8,0.0,0,0.5769230769230769,right_240x20
1301,8,0.0,1,0.6442307692307693,right_240x20
1302,8,0.0,2,0.5961538461538461,right_240x20
1303,8,0.0,3,0.6009615384615384,right_240x20
1304,8,0.0,4,0.5865384615384616,right_240x20
1305,8,0.2,0,0.5432692307692307,right_240x20
1306,8,0.2,1,0.6057692307692307,right_240x20
1307,8,0.2,2,0.5961538461538461,right_240x20
1308,8,0.2,3,0.6057692307692307,right_240x20
1309,8,0.2,4,0.5769230769230769,right_240x20
1310,8,0.4,0,0.5625,right_240x20
1311,8,0.4,1,0.6153846153846154,right_240x20
1312,8,0.4,2,0.5817307692307693,right_240x20
1313,8,0.4,3,0.6009615384615384,right_240x20
1314,8,0.4,4,0.6153846153846154,right_240x20
1315,8,0.6000000000000001,0,0.5625,right_240x20
1316,8,0.6000000000000001,1,0.6394230769230769,right_240x20
1317,8,0.6000000000000001,2,0.5817307692307693,right_240x20
1318,8,0.6000000000000001,3,0.6153846153846154,right_240x20
1319,8,0.6000000000000001,4,0.6201923076923077,right_240x20
1320,8,0.8,0,0.5384615384615384,right_240x20
1321,8,0.8,1,0.6490384615384616,right_240x20
1322,8,0.8,2,0.5913461538461539,right_240x20
1323,8,0.8,3,0.6009615384615384,right_240x20
1324,8,0.8,4,0.5961538461538461,right_240x20
1325,8,1,0,0.5480769230769231,right_240x20
1326,8,1,1,0.6201923076923077,right_240x20
1327,8,1,2,0.5865384615384616,right_240x20
1328,8,1,3,0.5961538461538461,right_240x20
1329,8,1,4,0.625,right_240x20
1330,8,2,0,0.5817307692307693,right_240x20
1331,8,2,1,0.5817307692307693,right_240x20
1332,8,2,2,0.5961538461538461,right_240x20
1333,8,2,3,0.625,right_240x20
1334,8,2,4,0.5961538461538461,right_240x20
1335,8,3,0,0.5865384615384616,right_240x20
1336,8,3,1,0.6057692307692307,right_240x20
1337,8,3,2,0.5769230769230769,right_240x20
1338,8,3,3,0.625,right_240x20
1339,8,3,4,0.5961538461538461,right_240x20
1340,8,4,0,0.5673076923076923,right_240x20
1341,8,4,1,0.6009615384615384,right_240x20
1342,8,4,2,0.5865384615384616,right_240x20
1343,8,4,3,0.5961538461538461,right_240x20
1344,8,4,4,0.6298076923076923,right_240x20
1345,8,5,0,0.6009615384615384,right_240x20
1346,8,5,1,0.6346153846153846,right_240x20
1347,8,5,2,0.5576923076923077,right_240x20
1348,8,5,3,0.6057692307692307,right_240x20
1349,8,5,4,0.6538461538461539,right_240x20
1350,9,0.0,0,0.5480769230769231,right_240x20
1351,9,0.0,1,0.5961538461538461,right_240x20
1352,9,0.0,2,0.6153846153846154,right_240x20
1353,9,0.0,3,0.5913461538461539,right_240x20
1354,9,0.0,4,0.6201923076923077,right_240x20
1355,9,0.2,0,0.5528846153846154,right_240x20
1356,9,0.2,1,0.6009615384615384,right_240x20
1357,9,0.2,2,0.6057692307692307,right_240x20
1358,9,0.2,3,0.5865384615384616,right_240x20
1359,9,0.2,4,0.6105769230769231,right_240x20
1360,9,0.4,0,0.5625,right_240x20
1361,9,0.4,1,0.6298076923076923,right_240x20
1362,9,0.4,2,0.5817307692307693,right_240x20
1363,9,0.4,3,0.6057692307692307,right_240x20
1364,9,0.4,4,0.6105769230769231,right_240x20
1365,9,0.6000000000000001,0,0.5480769230769231,right_240x20
1366,9,0.6000000000000001,1,0.6298076923076923,right_240x20
1367,9,0.6000000000000001,2,0.6009615384615384,right_240x20
1368,9,0.6000000000000001,3,0.6298076923076923,right_240x20
1369,9,0.6000000000000001,4,0.6201923076923077,right_240x20
1370,9,0.8,0,0.5625,right_240x20
1371,9,0.8,1,0.6490384615384616,right_240x20
1372,9,0.8,2,0.625,right_240x20
1373,9,0.8,3,0.5913461538461539,right_240x20
1374,9,0.8,4,0.6201923076923077,right_240x20
1375,9,1,0,0.5769230769230769,right_240x20
1376,9,1,1,0.6346153846153846,right_240x20
1377,9,1,2,0.5625,right_240x20
1378,9,1,3,0.6057692307692307,right_240x20
1379,9,1,4,0.6298076923076923,right_240x20
1380,9,2,0,0.5432692307692307,right_240x20
1381,9,2,1,0.6490384615384616,right_240x20
1382,9,2,2,0.5817307692307693,right_240x20
1383,9,2,3,0.6538461538461539,right_240x20
1384,9,2,4,0.6153846153846154,right_240x20
1385,9,3,0,0.5817307692307693,right_240x20
1386,9,3,1,0.625,right_240x20
1387,9,3,2,0.5865384615384616,right_240x20
1388,9,3,3,0.6201923076923077,right_240x20
1389,9,3,4,0.6009615384615384,right_240x20
1390,9,4,0,0.5192307692307693,right_240x20
1391,9,4,1,0.6057692307692307,right_240x20
1392,9,4,2,0.5817307692307693,right_240x20
1393,9,4,3,0.5913461538461539,right_240x20
1394,9,4,4,0.6009615384615384,right_240x20
1395,9,5,0,0.5576923076923077,right_240x20
1396,9,5,1,0.5817307692307693,right_240x20
1397,9,5,2,0.5769230769230769,right_240x20
1398,9,5,3,0.6009615384615384,right_240x20
1399,9,5,4,0.6442307692307693,right_240x20
1400,3,0.0,0,0.5817307692307693,right_240x20_fixed
1401,3,0.0,1,0.6009615384615384,right_240x20_fixed
1402,3,0.0,2,0.5865384615384616,right_240x20_fixed
1403,3,0.0,3,0.6105769230769231,right_240x20_fixed
1404,3,0.0,4,0.6201923076923077,right_240x20_fixed
1405,3,0.2,0,0.5865384615384616,right_240x20_fixed
1406,3,0.2,1,0.6009615384615384,right_240x20_fixed
1407,3,0.2,2,0.5865384615384616,right_240x20_fixed
1408,3,0.2,3,0.6105769230769231,right_240x20_fixed
1409,3,0.2,4,0.625,right_240x20_fixed
1410,3,0.4,0,0.5961538461538461,right_240x20_fixed
1411,3,0.4,1,0.5865384615384616,right_240x20_fixed
1412,3,0.4,2,0.6105769230769231,right_240x20_fixed
1413,3,0.4,3,0.6009615384615384,right_240x20_fixed
1414,3,0.4,4,0.6153846153846154,right_240x20_fixed
1415,3,0.6000000000000001,0,0.5817307692307693,right_240x20_fixed
1416,3,0.6000000000000001,1,0.6346153846153846,right_240x20_fixed
1417,3,0.6000000000000001,2,0.5961538461538461,right_240x20_fixed
1418,3,0.6000000000000001,3,0.5721153846153846,right_240x20_fixed
1419,3,0.6000000000000001,4,0.6201923076923077,right_240x20_fixed
1420,3,0.8,0,0.5913461538461539,right_240x20_fixed
1421,3,0.8,1,0.6153846153846154,right_240x20_fixed
1422,3,0.8,2,0.5961538461538461,right_240x20_fixed
1423,3,0.8,3,0.5865384615384616,right_240x20_fixed
1424,3,0.8,4,0.6298076923076923,right_240x20_fixed
1425,3,1,0,0.5721153846153846,right_240x20_fixed
1426,3,1,1,0.5961538461538461,right_240x20_fixed
1427,3,1,2,0.5865384615384616,right_240x20_fixed
1428,3,1,3,0.625,right_240x20_fixed
1429,3,1,4,0.6201923076923077,right_240x20_fixed
1430,3,2,0,0.5865384615384616,right_240x20_fixed
1431,3,2,1,0.6057692307692307,right_240x20_fixed
1432,3,2,2,0.6057692307692307,right_240x20_fixed
1433,3,2,3,0.6057692307692307,right_240x20_fixed
1434,3,2,4,0.6201923076923077,right_240x20_fixed
1435,3,3,0,0.5576923076923077,right_240x20_fixed
1436,3,3,1,0.6298076923076923,right_240x20_fixed
1437,3,3,2,0.6201923076923077,right_240x20_fixed
1438,3,3,3,0.5913461538461539,right_240x20_fixed
1439,3,3,4,0.6201923076923077,right_240x20_fixed
1440,3,4,0,0.5961538461538461,right_240x20_fixed
1441,3,4,1,0.6009615384615384,right_240x20_fixed
1442,3,4,2,0.6105769230769231,right_240x20_fixed
1443,3,4,3,0.5913461538461539,right_240x20_fixed
1444,3,4,4,0.625,right_240x20_fixed
1445,3,5,0,0.5432692307692307,right_240x20_fixed
1446,3,5,1,0.6394230769230769,right_240x20_fixed
1447,3,5,2,0.6057692307692307,right_240x20_fixed
1448,3,5,3,0.5913461538461539,right_240x20_fixed
1449,3,5,4,0.6153846153846154,right_240x20_fixed
1450,4,0.0,0,0.5961538461538461,right_240x20_fixed
1451,4,0.0,1,0.6394230769230769,right_240x20_fixed
1452,4,0.0,2,0.5721153846153846,right_240x20_fixed
1453,4,0.0,3,0.6105769230769231,right_240x20_fixed
1454,4,0.0,4,0.6682692307692307,right_240x20_fixed
1455,4,0.2,0,0.6105769230769231,right_240x20_fixed
1456,4,0.2,1,0.625,right_240x20_fixed
1457,4,0.2,2,0.6009615384615384,right_240x20_fixed
1458,4,0.2,3,0.6201923076923077,right_240x20_fixed
1459,4,0.2,4,0.6586538461538461,right_240x20_fixed
1460,4,0.4,0,0.5961538461538461,right_240x20_fixed
1461,4,0.4,1,0.6490384615384616,right_240x20_fixed
1462,4,0.4,2,0.6105769230769231,right_240x20_fixed
1463,4,0.4,3,0.6490384615384616,right_240x20_fixed
1464,4,0.4,4,0.6586538461538461,right_240x20_fixed
1465,4,0.6000000000000001,0,0.5769230769230769,right_240x20_fixed
1466,4,0.6000000000000001,1,0.6538461538461539,right_240x20_fixed
1467,4,0.6000000000000001,2,0.6394230769230769,right_240x20_fixed
1468,4,0.6000000000000001,3,0.6057692307692307,right_240x20_fixed
1469,4,0.6000000000000001,4,0.6442307692307693,right_240x20_fixed
1470,4,0.8,0,0.6009615384615384,right_240x20_fixed
1471,4,0.8,1,0.6490384615384616,right_240x20_fixed
1472,4,0.8,2,0.6201923076923077,right_240x20_fixed
1473,4,0.8,3,0.5865384615384616,right_240x20_fixed
1474,4,0.8,4,0.6442307692307693,right_240x20_fixed
1475,4,1,0,0.5769230769230769,right_240x20_fixed
1476,4,1,1,0.6346153846153846,right_240x20_fixed
1477,4,1,2,0.6057692307692307,right_240x20_fixed
1478,4,1,3,0.6346153846153846,right_240x20_fixed
1479,4,1,4,0.6778846153846154,right_240x20_fixed
1480,4,2,0,0.5865384615384616,right_240x20_fixed
1481,4,2,1,0.6153846153846154,right_240x20_fixed
1482,4,2,2,0.5673076923076923,right_240x20_fixed
1483,4,2,3,0.6057692307692307,right_240x20_fixed
1484,4,2,4,0.625,right_240x20_fixed
1485,4,3,0,0.5913461538461539,right_240x20_fixed
1486,4,3,1,0.6201923076923077,right_240x20_fixed
1487,4,3,2,0.6153846153846154,right_240x20_fixed
1488,4,3,3,0.625,right_240x20_fixed
1489,4,3,4,0.625,right_240x20_fixed
1490,4,4,0,0.5817307692307693,right_240x20_fixed
1491,4,4,1,0.6298076923076923,right_240x20_fixed
1492,4,4,2,0.6298076923076923,right_240x20_fixed
1493,4,4,3,0.6057692307692307,right_240x20_fixed
1494,4,4,4,0.625,right_240x20_fixed
1495,4,5,0,0.6009615384615384,right_240x20_fixed
1496,4,5,1,0.6298076923076923,right_240x20_fixed
1497,4,5,2,0.6201923076923077,right_240x20_fixed
1498,4,5,3,0.6105769230769231,right_240x20_fixed
1499,4,5,4,0.6346153846153846,right_240x20_fixed
1500,5,0.0,0,0.5961538461538461,right_240x20_fixed
1501,5,0.0,1,0.6298076923076923,right_240x20_fixed
1502,5,0.0,2,0.5817307692307693,right_240x20_fixed
1503,5,0.0,3,0.6201923076923077,right_240x20_fixed
1504,5,0.0,4,0.6634615384615384,right_240x20_fixed
1505,5,0.2,0,0.5817307692307693,right_240x20_fixed
1506,5,0.2,1,0.625,right_240x20_fixed
1507,5,0.2,2,0.6057692307692307,right_240x20_fixed
1508,5,0.2,3,0.5865384615384616,right_240x20_fixed
1509,5,0.2,4,0.6538461538461539,right_240x20_fixed
1510,5,0.4,0,0.5913461538461539,right_240x20_fixed
1511,5,0.4,1,0.625,right_240x20_fixed
1512,5,0.4,2,0.6201923076923077,right_240x20_fixed
1513,5,0.4,3,0.6009615384615384,right_240x20_fixed
1514,5,0.4,4,0.6538461538461539,right_240x20_fixed
1515,5,0.6000000000000001,0,0.5817307692307693,right_240x20_fixed
1516,5,0.6000000000000001,1,0.625,right_240x20_fixed
1517,5,0.6000000000000001,2,0.6009615384615384,right_240x20_fixed
1518,5,0.6000000000000001,3,0.5913461538461539,right_240x20_fixed
1519,5,0.6000000000000001,4,0.6586538461538461,right_240x20_fixed
1520,5,0.8,0,0.5817307692307693,right_240x20_fixed
1521,5,0.8,1,0.6153846153846154,right_240x20_fixed
1522,5,0.8,2,0.5961538461538461,right_240x20_fixed
1523,5,0.8,3,0.6298076923076923,right_240x20_fixed
1524,5,0.8,4,0.6586538461538461,right_240x20_fixed
1525,5,1,0,0.5961538461538461,right_240x20_fixed
1526,5,1,1,0.6346153846153846,right_240x20_fixed
1527,5,1,2,0.6298076923076923,right_240x20_fixed
1528,5,1,3,0.5961538461538461,right_240x20_fixed
1529,5,1,4,0.6442307692307693,right_240x20_fixed
1530,5,2,0,0.5769230769230769,right_240x20_fixed
1531,5,2,1,0.6201923076923077,right_240x20_fixed
1532,5,2,2,0.625,right_240x20_fixed
1533,5,2,3,0.5865384615384616,right_240x20_fixed
1534,5,2,4,0.6538461538461539,right_240x20_fixed
1535,5,3,0,0.5817307692307693,right_240x20_fixed
1536,5,3,1,0.6682692307692307,right_240x20_fixed
1537,5,3,2,0.6057692307692307,right_240x20_fixed
1538,5,3,3,0.6201923076923077,right_240x20_fixed
1539,5,3,4,0.6346153846153846,right_240x20_fixed
1540,5,4,0,0.5721153846153846,right_240x20_fixed
1541,5,4,1,0.6057692307692307,right_240x20_fixed
1542,5,4,2,0.6105769230769231,right_240x20_fixed
1543,5,4,3,0.5961538461538461,right_240x20_fixed
1544,5,4,4,0.625,right_240x20_fixed
1545,5,5,0,0.5817307692307693,right_240x20_fixed
1546,5,5,1,0.6442307692307693,right_240x20_fixed
1547,5,5,2,0.5913461538461539,right_240x20_fixed
1548,5,5,3,0.625,right_240x20_fixed
1549,5,5,4,0.625,right_240x20_fixed
1550,6,0.0,0,0.5769230769230769,right_240x20_fixed
1551,6,0.0,1,0.6442307692307693,right_240x20_fixed
1552,6,0.0,2,0.5865384615384616,right_240x20_fixed
1553,6,0.0,3,0.6394230769230769,right_240x20_fixed
1554,6,0.0,4,0.6538461538461539,right_240x20_fixed
1555,6,0.2,0,0.5817307692307693,right_240x20_fixed
1556,6,0.2,1,0.6009615384615384,right_240x20_fixed
1557,6,0.2,2,0.5769230769230769,right_240x20_fixed
1558,6,0.2,3,0.6634615384615384,right_240x20_fixed
1559,6,0.2,4,0.6394230769230769,right_240x20_fixed
1560,6,0.4,0,0.5913461538461539,right_240x20_fixed
