,param_learning_rate,param_n_estimators,split,accuracy,dataset
3999,0.09,80,4,0.6153846153846154,right_240x20_fixed
4000,0.09,90,0,0.5528846153846154,right_240x20_fixed
4001,0.09,90,1,0.6153846153846154,right_240x20_fixed
4002,0.09,90,2,0.6153846153846154,right_240x20_fixed
4003,0.09,90,3,0.6153846153846154,right_240x20_fixed
4004,0.09,90,4,0.6394230769230769,right_240x20_fixed
4005,0.1,10,0,0.5432692307692307,right_240x20_fixed
4006,0.1,10,1,0.5240384615384616,right_240x20_fixed
4007,0.1,10,2,0.6009615384615384,right_240x20_fixed
4008,0.1,10,3,0.6057692307692307,right_240x20_fixed
4009,0.1,10,4,0.5769230769230769,right_240x20_fixed
4010,0.1,20,0,0.5240384615384616,right_240x20_fixed
4011,0.1,20,1,0.4951923076923077,right_240x20_fixed
4012,0.1,20,2,0.6009615384615384,right_240x20_fixed
4013,0.1,20,3,0.625,right_240x20_fixed
4014,0.1,20,4,0.6394230769230769,right_240x20_fixed
4015,0.1,30,0,0.5096153846153846,right_240x20_fixed
4016,0.1,30,1,0.5096153846153846,right_240x20_fixed
4017,0.1,30,2,0.6057692307692307,right_240x20_fixed
4018,0.1,30,3,0.6201923076923077,right_240x20_fixed
4019,0.1,30,4,0.6298076923076923,right_240x20_fixed
4020,0.1,40,0,0.5384615384615384,right_240x20_fixed
4021,0.1,40,1,0.5336538461538461,right_240x20_fixed
4022,0.1,40,2,0.5913461538461539,right_240x20_fixed
4023,0.1,40,3,0.6057692307692307,right_240x20_fixed
4024,0.1,40,4,0.625,right_240x20_fixed
4025,0.1,50,0,0.5336538461538461,right_240x20_fixed
4026,0.1,50,1,0.5384615384615384,right_240x20_fixed
4027,0.1,50,2,0.6153846153846154,right_240x20_fixed
4028,0.1,50,3,0.625,right_240x20_fixed
4029,0.1,50,4,0.6442307692307693,right_240x20_fixed
4030,0.1,60,0,0.5625,right_240x20_fixed
4031,0.1,60,1,0.5480769230769231,right_240x20_fixed
4032,0.1,60,2,0.6153846153846154,right_240x20_fixed
4033,0.1,60,3,0.6394230769230769,right_240x20_fixed
4034,0.1,60,4,0.6201923076923077,right_240x20_fixed
4035,0.1,70,0,0.5432692307692307,right_240x20_fixed
4036,0.1,70,1,0.5625,right_240x20_fixed
4037,0.1,70,2,0.6153846153846154,right_240x20_fixed
4038,0.1,70,3,0.6490384615384616,right_240x20_fixed
4039,0.1,70,4,0.6442307692307693,right_240x20_fixed
4040,0.1,80,0,0.5528846153846154,right_240x20_fixed
4041,0.1,80,1,0.5721153846153846,right_240x20_fixed
4042,0.1,80,2,0.6153846153846154,right_240x20_fixed
4043,0.1,80,3,0.6442307692307693,right_240x20_fixed
4044,0.1,80,4,0.6346153846153846,right_240x20_fixed
4045,0.1,90,0,0.5480769230769231,right_240x20_fixed
4046,0.1,90,1,0.5480769230769231,right_240x20_fixed
4047,0.1,90,2,0.5961538461538461,right_240x20_fixed
4048,0.1,90,3,0.6490384615384616,right_240x20_fixed
4049,0.1,90,4,0.6586538461538461,right_240x20_fixed
4050,0.01,380,0,0.5384615384615384,right_240x40
4051,0.01,380,1,0.6009615384615384,right_240x40
4052,0.01,380,2,0.5817307692307693,right_240x40
4053,0.01,380,3,0.6394230769230769,right_240x40
4054,0.01,380,4,0.6394230769230769,right_240x40
4055,0.01,390,0,0.5384615384615384,right_240x40
4056,0.01,390,1,0.5913461538461539,right_240x40
4057,0.01,390,2,0.5817307692307693,right_240x40
4058,0.01,390,3,0.6346153846153846,right_240x40
4059,0.01,390,4,0.6442307692307693,right_240x40
4060,0.01,400,0,0.5432692307692307,right_240x40
4061,0.01,400,1,0.5961538461538461,right_240x40
4062,0.01,400,2,0.5721153846153846,right_240x40
4063,0.01,400,3,0.6346153846153846,right_240x40
4064,0.01,400,4,0.6490384615384616,right_240x40
4065,0.01,410,0,0.5336538461538461,right_240x40
4066,0.01,410,1,0.6009615384615384,right_240x40
4067,0.01,410,2,0.5769230769230769,right_240x40
4068,0.01,410,3,0.6394230769230769,right_240x40
4069,0.01,410,4,0.6490384615384616,right_240x40
4070,0.01,420,0,0.5432692307692307,right_240x40
4071,0.01,420,1,0.6057692307692307,right_240x40
4072,0.01,420,2,0.5817307692307693,right_240x40
4073,0.01,420,3,0.6442307692307693,right_240x40
4074,0.01,420,4,0.6490384615384616,right_240x40
4075,0.01,430,0,0.5432692307692307,right_240x40
4076,0.01,430,1,0.6105769230769231,right_240x40
4077,0.01,430,2,0.5769230769230769,right_240x40
4078,0.01,430,3,0.6442307692307693,right_240x40
4079,0.01,430,4,0.6586538461538461,right_240x40
4080,0.01,440,0,0.5480769230769231,right_240x40
4081,0.01,440,1,0.6153846153846154,right_240x40
4082,0.01,440,2,0.5769230769230769,right_240x40
4083,0.01,440,3,0.6490384615384616,right_240x40
4084,0.01,440,4,0.6538461538461539,right_240x40
4085,0.01,450,0,0.5576923076923077,right_240x40
4086,0.01,450,1,0.6105769230769231,right_240x40
4087,0.01,450,2,0.5769230769230769,right_240x40
4088,0.01,450,3,0.6442307692307693,right_240x40
4089,0.01,450,4,0.6538461538461539,right_240x40
4090,0.01,460,0,0.5528846153846154,right_240x40
4091,0.01,460,1,0.6105769230769231,right_240x40
4092,0.01,460,2,0.5817307692307693,right_240x40
4093,0.01,460,3,0.6442307692307693,right_240x40
4094,0.01,460,4,0.6586538461538461,right_240x40
4095,0.01,470,0,0.5528846153846154,right_240x40
4096,0.01,470,1,0.6153846153846154,right_240x40
4097,0.01,470,2,0.5913461538461539,right_240x40
4098,0.01,470,3,0.6298076923076923,right_240x40
4099,0.01,470,4,0.6490384615384616,right_240x40
4100,0.01,480,0,0.5528846153846154,right_240x40
4101,0.01,480,1,0.6153846153846154,right_240x40
4102,0.01,480,2,0.5913461538461539,right_240x40
4103,0.01,480,3,0.6298076923076923,right_240x40
4104,0.01,480,4,0.6538461538461539,right_240x40
4105,0.02,180,0,0.5288461538461539,right_240x40
4106,0.02,180,1,0.5817307692307693,right_240x40
4107,0.02,180,2,0.6057692307692307,right_240x40
4108,0.02,180,3,0.625,right_240x40
4109,0.02,180,4,0.6538461538461539,right_240x40
4110,0.02,190,0,0.5192307692307693,right_240x40
4111,0.02,190,1,0.5625,right_240x40
4112,0.02,190,2,0.6009615384615384,right_240x40
4113,0.02,190,3,0.625,right_240x40
4114,0.02,190,4,0.6346153846153846,right_240x40
4115,0.02,200,0,0.5192307692307693,right_240x40
4116,0.02,200,1,0.5625,right_240x40
4117,0.02,200,2,0.5817307692307693,right_240x40
4118,0.02,200,3,0.6153846153846154,right_240x40
4119,0.02,200,4,0.6346153846153846,right_240x40
4120,0.02,210,0,0.5192307692307693,right_240x40
4121,0.02,210,1,0.5673076923076923,right_240x40
4122,0.02,210,2,0.5913461538461539,right_240x40
4123,0.02,210,3,0.625,right_240x40
4124,0.02,210,4,0.6298076923076923,right_240x40
4125,0.02,220,0,0.5192307692307693,right_240x40
4126,0.02,220,1,0.5673076923076923,right_240x40
4127,0.02,220,2,0.6057692307692307,right_240x40
4128,0.02,220,3,0.6298076923076923,right_240x40
4129,0.02,220,4,0.625,right_240x40
4130,0.02,230,0,0.5240384615384616,right_240x40
4131,0.02,230,1,0.5769230769230769,right_240x40
4132,0.02,230,2,0.6201923076923077,right_240x40
4133,0.02,230,3,0.6346153846153846,right_240x40
4134,0.02,230,4,0.6298076923076923,right_240x40
4135,0.02,240,0,0.5240384615384616,right_240x40
4136,0.02,240,1,0.5769230769230769,right_240x40
4137,0.02,240,2,0.6153846153846154,right_240x40
4138,0.02,240,3,0.6298076923076923,right_240x40
4139,0.02,240,4,0.6490384615384616,right_240x40
4140,0.02,250,0,0.5336538461538461,right_240x40
4141,0.02,250,1,0.5721153846153846,right_240x40
4142,0.02,250,2,0.6105769230769231,right_240x40
4143,0.02,250,3,0.6298076923076923,right_240x40
4144,0.02,250,4,0.6538461538461539,right_240x40
4145,0.02,260,0,0.5432692307692307,right_240x40
4146,0.02,260,1,0.5625,right_240x40
4147,0.02,260,2,0.6105769230769231,right_240x40
4148,0.02,260,3,0.6346153846153846,right_240x40
4149,0.02,260,4,0.6394230769230769,right_240x40
4150,0.02,270,0,0.5384615384615384,right_240x40
4151,0.02,270,1,0.5769230769230769,right_240x40
4152,0.02,270,2,0.6105769230769231,right_240x40
4153,0.02,270,3,0.6153846153846154,right_240x40
4154,0.02,270,4,0.6298076923076923,right_240x40
4155,0.02,280,0,0.5384615384615384,right_240x40
4156,0.02,280,1,0.5865384615384616,right_240x40
4157,0.02,280,2,0.6057692307692307,right_240x40
4158,0.02,280,3,0.6201923076923077,right_240x40
4159,0.02,280,4,0.6394230769230769,right_240x40
4160,0.03,80,0,0.5048076923076923,right_240x40
4161,0.03,80,1,0.5865384615384616,right_240x40
4162,0.03,80,2,0.5576923076923077,right_240x40
4163,0.03,80,3,0.5865384615384616,right_240x40
4164,0.03,80,4,0.6298076923076923,right_240x40
4165,0.03,90,0,0.5192307692307693,right_240x40
4166,0.03,90,1,0.5721153846153846,right_240x40
4167,0.03,90,2,0.5432692307692307,right_240x40
4168,0.03,90,3,0.5769230769230769,right_240x40
4169,0.03,90,4,0.6394230769230769,right_240x40
4170,0.03,100,0,0.5192307692307693,right_240x40
4171,0.03,100,1,0.5576923076923077,right_240x40
4172,0.03,100,2,0.5625,right_240x40
4173,0.03,100,3,0.5673076923076923,right_240x40
4174,0.03,100,4,0.6346153846153846,right_240x40
4175,0.03,110,0,0.5336538461538461,right_240x40
4176,0.03,110,1,0.5769230769230769,right_240x40
4177,0.03,110,2,0.5817307692307693,right_240x40
4178,0.03,110,3,0.5913461538461539,right_240x40
4179,0.03,110,4,0.6394230769230769,right_240x40
4180,0.03,120,0,0.5432692307692307,right_240x40
4181,0.03,120,1,0.5769230769230769,right_240x40
4182,0.03,120,2,0.5865384615384616,right_240x40
4183,0.03,120,3,0.5913461538461539,right_240x40
4184,0.03,120,4,0.6490384615384616,right_240x40
4185,0.03,130,0,0.5384615384615384,right_240x40
4186,0.03,130,1,0.6009615384615384,right_240x40
4187,0.03,130,2,0.5913461538461539,right_240x40
4188,0.03,130,3,0.6009615384615384,right_240x40
4189,0.03,130,4,0.6586538461538461,right_240x40
4190,0.03,140,0,0.5288461538461539,right_240x40
4191,0.03,140,1,0.5961538461538461,right_240x40
4192,0.03,140,2,0.5817307692307693,right_240x40
4193,0.03,140,3,0.5961538461538461,right_240x40
4194,0.03,140,4,0.6586538461538461,right_240x40
4195,0.03,150,0,0.5336538461538461,right_240x40
4196,0.03,150,1,0.5961538461538461,right_240x40
4197,0.03,150,2,0.5769230769230769,right_240x40
4198,0.03,150,3,0.6009615384615384,right_240x40
4199,0.03,150,4,0.6586538461538461,right_240x40
4200,0.03,160,0,0.5384615384615384,right_240x40
4201,0.03,160,1,0.5913461538461539,right_240x40
4202,0.03,160,2,0.5769230769230769,right_240x40
4203,0.03,160,3,0.5961538461538461,right_240x40
4204,0.03,160,4,0.6490384615384616,right_240x40
4205,0.03,170,0,0.5336538461538461,right_240x40
4206,0.03,170,1,0.5913461538461539,right_240x40
4207,0.03,170,2,0.5769230769230769,right_240x40
4208,0.03,170,3,0.6009615384615384,right_240x40
4209,0.03,170,4,0.6490384615384616,right_240x40
4210,0.03,180,0,0.5384615384615384,right_240x40
4211,0.03,180,1,0.6009615384615384,right_240x40
4212,0.03,180,2,0.5721153846153846,right_240x40
4213,0.03,180,3,0.6009615384615384,right_240x40
4214,0.03,180,4,0.6346153846153846,right_240x40
4215,0.04,70,0,0.5336538461538461,right_240x40
4216,0.04,70,1,0.5721153846153846,right_240x40
4217,0.04,70,2,0.5913461538461539,right_240x40
4218,0.04,70,3,0.5961538461538461,right_240x40
4219,0.04,70,4,0.6298076923076923,right_240x40
4220,0.04,80,0,0.5288461538461539,right_240x40
4221,0.04,80,1,0.5480769230769231,right_240x40
4222,0.04,80,2,0.5913461538461539,right_240x40
4223,0.04,80,3,0.5769230769230769,right_240x40
4224,0.04,80,4,0.6298076923076923,right_240x40
4225,0.04,90,0,0.5480769230769231,right_240x40
4226,0.04,90,1,0.5817307692307693,right_240x40
4227,0.04,90,2,0.6105769230769231,right_240x40
4228,0.04,90,3,0.5865384615384616,right_240x40
4229,0.04,90,4,0.6201923076923077,right_240x40
4230,0.04,100,0,0.5480769230769231,right_240x40
4231,0.04,100,1,0.5865384615384616,right_240x40
4232,0.04,100,2,0.6153846153846154,right_240x40
4233,0.04,100,3,0.5961538461538461,right_240x40
4234,0.04,100,4,0.625,right_240x40
4235,0.04,110,0,0.5384615384615384,right_240x40
4236,0.04,110,1,0.625,right_240x40
4237,0.04,110,2,0.625,right_240x40
4238,0.04,110,3,0.5817307692307693,right_240x40
4239,0.04,110,4,0.6394230769230769,right_240x40
4240,0.04,120,0,0.5480769230769231,right_240x40
4241,0.04,120,1,0.625,right_240x40
4242,0.04,120,2,0.625,right_240x40
4243,0.04,120,3,0.6057692307692307,right_240x40
4244,0.04,120,4,0.6538461538461539,right_240x40
4245,0.04,130,0,0.5528846153846154,right_240x40
4246,0.04,130,1,0.6009615384615384,right_240x40
4247,0.04,130,2,0.6201923076923077,right_240x40
4248,0.04,130,3,0.6057692307692307,right_240x40
4249,0.04,130,4,0.6346153846153846,right_240x40
4250,0.04,140,0,0.5528846153846154,right_240x40
4251,0.04,140,1,0.6057692307692307,right_240x40
4252,0.04,140,2,0.6442307692307693,right_240x40
4253,0.04,140,3,0.6009615384615384,right_240x40
4254,0.04,140,4,0.6346153846153846,right_240x40
4255,0.04,150,0,0.5480769230769231,right_240x40
4256,0.04,150,1,0.5913461538461539,right_240x40
4257,0.04,150,2,0.6442307692307693,right_240x40
4258,0.04,150,3,0.6105769230769231,right_240x40
4259,0.04,150,4,0.625,right_240x40
4260,0.04,160,0,0.5528846153846154,right_240x40
4261,0.04,160,1,0.6153846153846154,right_240x40
4262,0.04,160,2,0.6442307692307693,right_240x40
4263,0.04,160,3,0.6153846153846154,right_240x40
4264,0.04,160,4,0.6394230769230769,right_240x40
4265,0.04,170,0,0.5576923076923077,right_240x40
4266,0.04,170,1,0.6057692307692307,right_240x40
4267,0.04,170,2,0.6298076923076923,right_240x40
4268,0.04,170,3,0.6057692307692307,right_240x40
4269,0.04,170,4,0.6298076923076923,right_240x40
4270,0.05,10,0,0.5528846153846154,right_240x40
4271,0.05,10,1,0.5721153846153846,right_240x40
4272,0.05,10,2,0.5432692307692307,right_240x40
4273,0.05,10,3,0.5865384615384616,right_240x40
4274,0.05,10,4,0.6105769230769231,right_240x40
4275,0.05,20,0,0.5528846153846154,right_240x40
4276,0.05,20,1,0.6201923076923077,right_240x40
4277,0.05,20,2,0.5240384615384616,right_240x40
4278,0.05,20,3,0.625,right_240x40
4279,0.05,20,4,0.6298076923076923,right_240x40
4280,0.05,30,0,0.5528846153846154,right_240x40
4281,0.05,30,1,0.625,right_240x40
4282,0.05,30,2,0.5480769230769231,right_240x40
4283,0.05,30,3,0.5817307692307693,right_240x40
4284,0.05,30,4,0.6826923076923077,right_240x40
4285,0.05,40,0,0.5288461538461539,right_240x40
4286,0.05,40,1,0.6394230769230769,right_240x40
4287,0.05,40,2,0.5528846153846154,right_240x40
4288,0.05,40,3,0.5769230769230769,right_240x40
4289,0.05,40,4,0.6490384615384616,right_240x40
4290,0.05,50,0,0.5096153846153846,right_240x40
4291,0.05,50,1,0.625,right_240x40
4292,0.05,50,2,0.5528846153846154,right_240x40
4293,0.05,50,3,0.5865384615384616,right_240x40
4294,0.05,50,4,0.6490384615384616,right_240x40
4295,0.05,60,0,0.5144230769230769,right_240x40
4296,0.05,60,1,0.5913461538461539,right_240x40
4297,0.05,60,2,0.5625,right_240x40
4298,0.05,60,3,0.5817307692307693,right_240x40
4299,0.05,60,4,0.6442307692307693,right_240x40
4300,0.05,70,0,0.5480769230769231,right_240x40
4301,0.05,70,1,0.5913461538461539,right_240x40
4302,0.05,70,2,0.5625,right_240x40
4303,0.05,70,3,0.6153846153846154,right_240x40
4304,0.05,70,4,0.6490384615384616,right_240x40
4305,0.05,80,0,0.5528846153846154,right_240x40
4306,0.05,80,1,0.5576923076923077,right_240x40
4307,0.05,80,2,0.5769230769230769,right_240x40
4308,0.05,80,3,0.6153846153846154,right_240x40
4309,0.05,80,4,0.6298076923076923,right_240x40
4310,0.05,90,0,0.5432692307692307,right_240x40
4311,0.05,90,1,0.5961538461538461,right_240x40
4312,0.05,90,2,0.5865384615384616,right_240x40
4313,0.05,90,3,0.6105769230769231,right_240x40
4314,0.05,90,4,0.6442307692307693,right_240x40
4315,0.05,100,0,0.5576923076923077,right_240x40
4316,0.05,100,1,0.5769230769230769,right_240x40
4317,0.05,100,2,0.6009615384615384,right_240x40
4318,0.05,100,3,0.625,right_240x40
4319,0.05,100,4,0.6442307692307693,right_240x40
4320,0.05,110,0,0.5673076923076923,right_240x40
4321,0.05,110,1,0.5865384615384616,right_240x40
4322,0.05,110,2,0.5961538461538461,right_240x40
4323,0.05,110,3,0.6346153846153846,right_240x40
4324,0.05,110,4,0.6346153846153846,right_240x40
4325,0.06,10,0,0.5384615384615384,right_240x40
4326,0.06,10,1,0.5769230769230769,right_240x40
4327,0.06,10,2,0.5576923076923077,right_240x40
4328,0.06,10,3,0.6153846153846154,right_240x40
4329,0.06,10,4,0.5913461538461539,right_240x40
4330,0.06,20,0,0.5384615384615384,right_240x40
4331,0.06,20,1,0.5576923076923077,right_240x40
4332,0.06,20,2,0.5144230769230769,right_240x40
4333,0.06,20,3,0.6201923076923077,right_240x40
4334,0.06,20,4,0.6394230769230769,right_240x40
4335,0.06,30,0,0.5625,right_240x40
4336,0.06,30,1,0.5769230769230769,right_240x40
4337,0.06,30,2,0.5384615384615384,right_240x40
4338,0.06,30,3,0.5913461538461539,right_240x40
4339,0.06,30,4,0.6201923076923077,right_240x40
4340,0.06,40,0,0.5384615384615384,right_240x40
4341,0.06,40,1,0.5913461538461539,right_240x40
4342,0.06,40,2,0.5144230769230769,right_240x40
4343,0.06,40,3,0.5673076923076923,right_240x40
4344,0.06,40,4,0.6298076923076923,right_240x40
4345,0.06,50,0,0.5480769230769231,right_240x40
4346,0.06,50,1,0.5673076923076923,right_240x40
4347,0.06,50,2,0.5144230769230769,right_240x40
4348,0.06,50,3,0.5721153846153846,right_240x40
4349,0.06,50,4,0.6201923076923077,right_240x40
4350,0.06,60,0,0.5384615384615384,right_240x40
4351,0.06,60,1,0.5576923076923077,right_240x40
4352,0.06,60,2,0.5048076923076923,right_240x40
4353,0.06,60,3,0.5528846153846154,right_240x40
4354,0.06,60,4,0.6346153846153846,right_240x40
4355,0.06,70,0,0.5336538461538461,right_240x40
4356,0.06,70,1,0.5865384615384616,right_240x40
4357,0.06,70,2,0.5384615384615384,right_240x40
4358,0.06,70,3,0.5576923076923077,right_240x40
4359,0.06,70,4,0.6346153846153846,right_240x40
4360,0.06,80,0,0.5432692307692307,right_240x40
4361,0.06,80,1,0.5769230769230769,right_240x40
4362,0.06,80,2,0.5432692307692307,right_240x40
4363,0.06,80,3,0.5721153846153846,right_240x40
4364,0.06,80,4,0.6538461538461539,right_240x40
4365,0.06,90,0,0.5576923076923077,right_240x40
4366,0.06,90,1,0.5769230769230769,right_240x40
4367,0.06,90,2,0.5528846153846154,right_240x40
4368,0.06,90,3,0.5913461538461539,right_240x40
4369,0.06,90,4,0.6394230769230769,right_240x40
4370,0.07,10,0,0.5096153846153846,right_240x40
4371,0.07,10,1,0.5673076923076923,right_240x40
4372,0.07,10,2,0.5480769230769231,right_240x40
4373,0.07,10,3,0.6105769230769231,right_240x40
4374,0.07,10,4,0.6153846153846154,right_240x40
4375,0.07,20,0,0.5384615384615384,right_240x40
4376,0.07,20,1,0.5913461538461539,right_240x40
4377,0.07,20,2,0.5288461538461539,right_240x40
4378,0.07,20,3,0.5913461538461539,right_240x40
4379,0.07,20,4,0.6153846153846154,right_240x40
4380,0.07,30,0,0.5336538461538461,right_240x40
4381,0.07,30,1,0.5721153846153846,right_240x40
4382,0.07,30,2,0.5384615384615384,right_240x40
4383,0.07,30,3,0.5961538461538461,right_240x40
4384,0.07,30,4,0.6153846153846154,right_240x40
4385,0.07,40,0,0.5288461538461539,right_240x40
4386,0.07,40,1,0.6057692307692307,right_240x40
4387,0.07,40,2,0.5336538461538461,right_240x40
4388,0.07,40,3,0.5673076923076923,right_240x40
4389,0.07,40,4,0.6394230769230769,right_240x40
4390,0.07,50,0,0.5384615384615384,right_240x40
4391,0.07,50,1,0.5913461538461539,right_240x40
4392,0.07,50,2,0.5288461538461539,right_240x40
4393,0.07,50,3,0.5769230769230769,right_240x40
4394,0.07,50,4,0.6442307692307693,right_240x40
4395,0.07,60,0,0.5288461538461539,right_240x40
4396,0.07,60,1,0.625,right_240x40
4397,0.07,60,2,0.5336538461538461,right_240x40
4398,0.07,60,3,0.5625,right_240x40
4399,0.07,60,4,0.6490384615384616,right_240x40
4400,0.07,70,0,0.5432692307692307,right_240x40
4401,0.07,70,1,0.6201923076923077,right_240x40
4402,0.07,70,2,0.5480769230769231,right_240x40
4403,0.07,70,3,0.5913461538461539,right_240x40
4404,0.07,70,4,0.6490384615384616,right_240x40
4405,0.07,80,0,0.5480769230769231,right_240x40
4406,0.07,80,1,0.6201923076923077,right_240x40
4407,0.07,80,2,0.5432692307692307,right_240x40
4408,0.07,80,3,0.5817307692307693,right_240x40
4409,0.07,80,4,0.6346153846153846,right_240x40
4410,0.07,90,0,0.5673076923076923,right_240x40
4411,0.07,90,1,0.6346153846153846,right_240x40
4412,0.07,90,2,0.5432692307692307,right_240x40
4413,0.07,90,3,0.5817307692307693,right_240x40
4414,0.07,90,4,0.6538461538461539,right_240x40
4415,0.08,10,0,0.5913461538461539,right_240x40
4416,0.08,10,1,0.6009615384615384,right_240x40
4417,0.08,10,2,0.5432692307692307,right_240x40
4418,0.08,10,3,0.6009615384615384,right_240x40
4419,0.08,10,4,0.5865384615384616,right_240x40
4420,0.08,20,0,0.5288461538461539,right_240x40
4421,0.08,20,1,0.6057692307692307,right_240x40
4422,0.08,20,2,0.5240384615384616,right_240x40
4423,0.08,20,3,0.6009615384615384,right_240x40
4424,0.08,20,4,0.6201923076923077,right_240x40
4425,0.08,30,0,0.5528846153846154,right_240x40
4426,0.08,30,1,0.5865384615384616,right_240x40
4427,0.08,30,2,0.5192307692307693,right_240x40
4428,0.08,30,3,0.6009615384615384,right_240x40
4429,0.08,30,4,0.625,right_240x40
4430,0.08,40,0,0.5096153846153846,right_240x40
4431,0.08,40,1,0.6153846153846154,right_240x40
4432,0.08,40,2,0.5528846153846154,right_240x40
4433,0.08,40,3,0.5769230769230769,right_240x40
4434,0.08,40,4,0.6153846153846154,right_240x40
4435,0.08,50,0,0.5432692307692307,right_240x40
4436,0.08,50,1,0.625,right_240x40
4437,0.08,50,2,0.5480769230769231,right_240x40
4438,0.08,50,3,0.5865384615384616,right_240x40
4439,0.08,50,4,0.6394230769230769,right_240x40
4440,0.08,60,0,0.5384615384615384,right_240x40
4441,0.08,60,1,0.6346153846153846,right_240x40
4442,0.08,60,2,0.5769230769230769,right_240x40
4443,0.08,60,3,0.5817307692307693,right_240x40
4444,0.08,60,4,0.6490384615384616,right_240x40
4445,0.08,70,0,0.5432692307692307,right_240x40
4446,0.08,70,1,0.6490384615384616,right_240x40
4447,0.08,70,2,0.5721153846153846,right_240x40
4448,0.08,70,3,0.5865384615384616,right_240x40
4449,0.08,70,4,0.6442307692307693,right_240x40
4450,0.08,80,0,0.5528846153846154,right_240x40
4451,0.08,80,1,0.6442307692307693,right_240x40
4452,0.08,80,2,0.5721153846153846,right_240x40
4453,0.08,80,3,0.5769230769230769,right_240x40
4454,0.08,80,4,0.6538461538461539,right_240x40
4455,0.08,90,0,0.5673076923076923,right_240x40
4456,0.08,90,1,0.6201923076923077,right_240x40
4457,0.08,90,2,0.5769230769230769,right_240x40
4458,0.08,90,3,0.5913461538461539,right_240x40
4459,0.08,90,4,0.6153846153846154,right_240x40
4460,0.09,10,0,0.5769230769230769,right_240x40
4461,0.09,10,1,0.5769230769230769,right_240x40
4462,0.09,10,2,0.5432692307692307,right_240x40
4463,0.09,10,3,0.6201923076923077,right_240x40
4464,0.09,10,4,0.6057692307692307,right_240x40
4465,0.09,20,0,0.5432692307692307,right_240x40
4466,0.09,20,1,0.6057692307692307,right_240x40
4467,0.09,20,2,0.5384615384615384,right_240x40
4468,0.09,20,3,0.6009615384615384,right_240x40
4469,0.09,20,4,0.5961538461538461,right_240x40
4470,0.09,30,0,0.5240384615384616,right_240x40
4471,0.09,30,1,0.5961538461538461,right_240x40
4472,0.09,30,2,0.5480769230769231,right_240x40
4473,0.09,30,3,0.6105769230769231,right_240x40
4474,0.09,30,4,0.6009615384615384,right_240x40
4475,0.09,40,0,0.5432692307692307,right_240x40
4476,0.09,40,1,0.625,right_240x40
4477,0.09,40,2,0.5865384615384616,right_240x40
4478,0.09,40,3,0.6057692307692307,right_240x40
4479,0.09,40,4,0.625,right_240x40
4480,0.09,50,0,0.5432692307692307,right_240x40
4481,0.09,50,1,0.625,right_240x40
4482,0.09,50,2,0.5528846153846154,right_240x40
4483,0.09,50,3,0.6057692307692307,right_240x40
4484,0.09,50,4,0.6201923076923077,right_240x40
4485,0.09,60,0,0.5432692307692307,right_240x40
4486,0.09,60,1,0.6105769230769231,right_240x40
4487,0.09,60,2,0.5480769230769231,right_240x40
4488,0.09,60,3,0.625,right_240x40
4489,0.09,60,4,0.6442307692307693,right_240x40
4490,0.09,70,0,0.5528846153846154,right_240x40
4491,0.09,70,1,0.6394230769230769,right_240x40
4492,0.09,70,2,0.5576923076923077,right_240x40
4493,0.09,70,3,0.6105769230769231,right_240x40
4494,0.09,70,4,0.6346153846153846,right_240x40
4495,0.09,80,0,0.5673076923076923,right_240x40
4496,0.09,80,1,0.6394230769230769,right_240x40
4497,0.09,80,2,0.5432692307692307,right_240x40
4498,0.09,80,3,0.6201923076923077,right_240x40
4499,0.09,80,4,0.625,right_240x40
4500,0.09,90,0,0.5673076923076923,right_240x40
4501,0.09,90,1,0.6442307692307693,right_240x40
4502,0.09,90,2,0.5480769230769231,right_240x40
4503,0.09,90,3,0.6346153846153846,right_240x40
4504,0.09,90,4,0.6346153846153846,right_240x40
4505,0.1,10,0,0.5817307692307693,right_240x40
4506,0.1,10,1,0.6009615384615384,right_240x40
4507,0.1,10,2,0.5240384615384616,right_240x40
4508,0.1,10,3,0.625,right_240x40
4509,0.1,10,4,0.6057692307692307,right_240x40
4510,0.1,20,0,0.5673076923076923,right_240x40
4511,0.1,20,1,0.5817307692307693,right_240x40
4512,0.1,20,2,0.5192307692307693,right_240x40
4513,0.1,20,3,0.625,right_240x40
4514,0.1,20,4,0.5961538461538461,right_240x40
4515,0.1,30,0,0.5480769230769231,right_240x40
4516,0.1,30,1,0.5865384615384616,right_240x40
4517,0.1,30,2,0.5432692307692307,right_240x40
4518,0.1,30,3,0.6298076923076923,right_240x40
4519,0.1,30,4,0.5817307692307693,right_240x40
4520,0.1,40,0,0.5432692307692307,right_240x40
4521,0.1,40,1,0.5961538461538461,right_240x40
4522,0.1,40,2,0.5625,right_240x40
4523,0.1,40,3,0.6153846153846154,right_240x40
4524,0.1,40,4,0.5961538461538461,right_240x40
4525,0.1,50,0,0.5480769230769231,right_240x40
4526,0.1,50,1,0.5961538461538461,right_240x40
4527,0.1,50,2,0.5625,right_240x40
4528,0.1,50,3,0.6201923076923077,right_240x40
4529,0.1,50,4,0.5865384615384616,right_240x40
4530,0.1,60,0,0.5528846153846154,right_240x40
4531,0.1,60,1,0.6009615384615384,right_240x40
4532,0.1,60,2,0.5625,right_240x40
4533,0.1,60,3,0.625,right_240x40
4534,0.1,60,4,0.5961538461538461,right_240x40
