,param_max_depth,param_min_child_weight,split,accuracy,dataset
357,6,2,2,0.6166666666666667,left_240x20
358,6,2,3,0.6388888888888888,left_240x20
359,6,2,4,0.6388888888888888,left_240x20
360,6,3,0,0.5833333333333334,left_240x20
361,6,3,1,0.6333333333333333,left_240x20
362,6,3,2,0.6222222222222222,left_240x20
363,6,3,3,0.6388888888888888,left_240x20
364,6,3,4,0.6,left_240x20
365,6,4,0,0.5611111111111111,left_240x20
366,6,4,1,0.6722222222222223,left_240x20
367,6,4,2,0.6,left_240x20
368,6,4,3,0.6,left_240x20
369,6,4,4,0.6111111111111112,left_240x20
370,6,5,0,0.6,left_240x20
371,6,5,1,0.6666666666666666,left_240x20
372,6,5,2,0.65,left_240x20
373,6,5,3,0.6055555555555555,left_240x20
374,6,5,4,0.6166666666666667,left_240x20
375,7,1,0,0.5888888888888889,left_240x20
376,7,1,1,0.6111111111111112,left_240x20
377,7,1,2,0.6166666666666667,left_240x20
378,7,1,3,0.6166666666666667,left_240x20
379,7,1,4,0.6055555555555555,left_240x20
380,7,2,0,0.5888888888888889,left_240x20
381,7,2,1,0.6222222222222222,left_240x20
382,7,2,2,0.5888888888888889,left_240x20
383,7,2,3,0.6166666666666667,left_240x20
384,7,2,4,0.6555555555555556,left_240x20
385,7,3,0,0.5777777777777777,left_240x20
386,7,3,1,0.6555555555555556,left_240x20
387,7,3,2,0.6333333333333333,left_240x20
388,7,3,3,0.6166666666666667,left_240x20
389,7,3,4,0.6055555555555555,left_240x20
390,7,4,0,0.6166666666666667,left_240x20
391,7,4,1,0.6222222222222222,left_240x20
392,7,4,2,0.5888888888888889,left_240x20
393,7,4,3,0.6611111111111111,left_240x20
394,7,4,4,0.6333333333333333,left_240x20
395,7,5,0,0.5833333333333334,left_240x20
396,7,5,1,0.6444444444444445,left_240x20
397,7,5,2,0.6388888888888888,left_240x20
398,7,5,3,0.6166666666666667,left_240x20
399,7,5,4,0.6333333333333333,left_240x20
400,8,1,0,0.5388888888888889,left_240x20
401,8,1,1,0.6333333333333333,left_240x20
402,8,1,2,0.6555555555555556,left_240x20
403,8,1,3,0.6,left_240x20
404,8,1,4,0.5888888888888889,left_240x20
405,8,2,0,0.6055555555555555,left_240x20
406,8,2,1,0.6444444444444445,left_240x20
407,8,2,2,0.5388888888888889,left_240x20
408,8,2,3,0.6111111111111112,left_240x20
409,8,2,4,0.6277777777777778,left_240x20
410,8,3,0,0.5777777777777777,left_240x20
411,8,3,1,0.6944444444444444,left_240x20
412,8,3,2,0.6277777777777778,left_240x20
413,8,3,3,0.6,left_240x20
414,8,3,4,0.5888888888888889,left_240x20
415,8,4,0,0.5388888888888889,left_240x20
416,8,4,1,0.65,left_240x20
417,8,4,2,0.6166666666666667,left_240x20
418,8,4,3,0.5833333333333334,left_240x20
419,8,4,4,0.6277777777777778,left_240x20
420,8,5,0,0.5833333333333334,left_240x20
421,8,5,1,0.6277777777777778,left_240x20
422,8,5,2,0.6222222222222222,left_240x20
423,8,5,3,0.6277777777777778,left_240x20
424,8,5,4,0.6055555555555555,left_240x20
425,9,1,0,0.5611111111111111,left_240x20
426,9,1,1,0.6555555555555556,left_240x20
427,9,1,2,0.5944444444444444,left_240x20
428,9,1,3,0.5944444444444444,left_240x20
429,9,1,4,0.5777777777777777,left_240x20
430,9,2,0,0.5666666666666667,left_240x20
431,9,2,1,0.65,left_240x20
432,9,2,2,0.5833333333333334,left_240x20
433,9,2,3,0.5944444444444444,left_240x20
434,9,2,4,0.6277777777777778,left_240x20
435,9,3,0,0.5444444444444444,left_240x20
436,9,3,1,0.7166666666666667,left_240x20
437,9,3,2,0.6055555555555555,left_240x20
438,9,3,3,0.6222222222222222,left_240x20
439,9,3,4,0.65,left_240x20
440,9,4,0,0.5333333333333333,left_240x20
441,9,4,1,0.6888888888888889,left_240x20
442,9,4,2,0.6111111111111112,left_240x20
443,9,4,3,0.6166666666666667,left_240x20
444,9,4,4,0.6111111111111112,left_240x20
445,9,5,0,0.6,left_240x20
446,9,5,1,0.6277777777777778,left_240x20
447,9,5,2,0.6111111111111112,left_240x20
448,9,5,3,0.6055555555555555,left_240x20
449,9,5,4,0.6055555555555555,left_240x20
450,1,1,0,0.5666666666666667,left_240x20_fixed
451,1,1,1,0.65,left_240x20_fixed
452,1,1,2,0.6277777777777778,left_240x20_fixed
453,1,1,3,0.5833333333333334,left_240x20_fixed
454,1,1,4,0.6666666666666666,left_240x20_fixed
455,1,2,0,0.5666666666666667,left_240x20_fixed
456,1,2,1,0.65,left_240x20_fixed
457,1,2,2,0.6277777777777778,left_240x20_fixed
458,1,2,3,0.5833333333333334,left_240x20_fixed
459,1,2,4,0.6666666666666666,left_240x20_fixed
460,1,3,0,0.5666666666666667,left_240x20_fixed
461,1,3,1,0.65,left_240x20_fixed
462,1,3,2,0.6277777777777778,left_240x20_fixed
463,1,3,3,0.5833333333333334,left_240x20_fixed
464,1,3,4,0.6666666666666666,left_240x20_fixed
465,1,4,0,0.5666666666666667,left_240x20_fixed
466,1,4,1,0.65,left_240x20_fixed
467,1,4,2,0.6277777777777778,left_240x20_fixed
468,1,4,3,0.5833333333333334,left_240x20_fixed
469,1,4,4,0.6666666666666666,left_240x20_fixed
470,1,5,0,0.5666666666666667,left_240x20_fixed
471,1,5,1,0.65,left_240x20_fixed
472,1,5,2,0.6277777777777778,left_240x20_fixed
473,1,5,3,0.5833333333333334,left_240x20_fixed
474,1,5,4,0.6666666666666666,left_240x20_fixed
475,2,1,0,0.5888888888888889,left_240x20_fixed
476,2,1,1,0.6166666666666667,left_240x20_fixed
477,2,1,2,0.6555555555555556,left_240x20_fixed
478,2,1,3,0.5944444444444444,left_240x20_fixed
479,2,1,4,0.6555555555555556,left_240x20_fixed
480,2,2,0,0.6,left_240x20_fixed
481,2,2,1,0.6388888888888888,left_240x20_fixed
482,2,2,2,0.6333333333333333,left_240x20_fixed
483,2,2,3,0.5944444444444444,left_240x20_fixed
484,2,2,4,0.6666666666666666,left_240x20_fixed
485,2,3,0,0.5944444444444444,left_240x20_fixed
486,2,3,1,0.6166666666666667,left_240x20_fixed
487,2,3,2,0.6611111111111111,left_240x20_fixed
488,2,3,3,0.5888888888888889,left_240x20_fixed
489,2,3,4,0.6777777777777778,left_240x20_fixed
490,2,4,0,0.5944444444444444,left_240x20_fixed
491,2,4,1,0.6111111111111112,left_240x20_fixed
492,2,4,2,0.6611111111111111,left_240x20_fixed
493,2,4,3,0.5888888888888889,left_240x20_fixed
494,2,4,4,0.6833333333333333,left_240x20_fixed
495,2,5,0,0.6111111111111112,left_240x20_fixed
496,2,5,1,0.6333333333333333,left_240x20_fixed
497,2,5,2,0.6722222222222223,left_240x20_fixed
498,2,5,3,0.5888888888888889,left_240x20_fixed
499,2,5,4,0.6555555555555556,left_240x20_fixed
500,3,1,0,0.5944444444444444,left_240x20_fixed
501,3,1,1,0.6277777777777778,left_240x20_fixed
502,3,1,2,0.6555555555555556,left_240x20_fixed
503,3,1,3,0.5888888888888889,left_240x20_fixed
504,3,1,4,0.65,left_240x20_fixed
505,3,2,0,0.6,left_240x20_fixed
506,3,2,1,0.6111111111111112,left_240x20_fixed
507,3,2,2,0.6333333333333333,left_240x20_fixed
508,3,2,3,0.5944444444444444,left_240x20_fixed
509,3,2,4,0.6611111111111111,left_240x20_fixed
510,3,3,0,0.6166666666666667,left_240x20_fixed
511,3,3,1,0.6277777777777778,left_240x20_fixed
512,3,3,2,0.6555555555555556,left_240x20_fixed
513,3,3,3,0.6055555555555555,left_240x20_fixed
514,3,3,4,0.6888888888888889,left_240x20_fixed
515,3,4,0,0.6,left_240x20_fixed
